company,call_date,quarter,speaker,speaker_type,paragraph_id,source_file,call_id,paragraph_text_original,core_ai_hits,technical_ai_hits,model_name_hits,hit_types,keyword_hit,prev_paragraph,next_paragraph,period,year,quarter_num,year_quarter,ai_relevant,ai_excerpt,attitude,theme
MDB,2022/12/6,,,,3,MDB\2022-12-06_2703928_MongoDB_Inc._Q3_2023_Earnings_Call_Dec_06_2022.txt,MDB\2022-12-06_2703928_MongoDB_Inc._Q3_2023_Earnings_Call_Dec_06_2022,[Redacted],AI,machine learning,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2022,4,2022Q4,yes,[Redacted],neutral,AI strategy and investment
MDB,2023/6/1,,,,3,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],positive,AI productivity and enterprise applications; AI content and customer experience
MDB,2023/6/1,,,,6,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
MDB,2023/6/1,,,,7,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],positive,AI productivity and enterprise applications; AI content and customer experience
MDB,2023/6/1,,,,13,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,large language model,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
MDB,2023/6/1,,,,14,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],,large language model; LLM,,technical_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,Generative AI and LLM; AI content and customer experience
MDB,2023/6/1,,,,21,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
MDB,2023/6/1,,,,22,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI strategy and investment
MDB,2023/6/1,,,,23,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
MDB,2023/6/1,,,,24,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI strategy and investment
MDB,2023/6/1,,,,36,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
MDB,2023/6/1,,,,37,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],positive,AI productivity and enterprise applications; AI content and customer experience
MDB,2023/6/1,,,,38,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
MDB,2023/6/1,,,,39,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI strategy and investment
MDB,2023/6/1,,,,51,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],positive,AI strategy and investment
MDB,2023/6/1,,,,52,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI strategy and investment
MDB,2023/6/1,,,,79,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023.txt,MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI strategy and investment
MDB,2023/8/31,,,,3,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI; ai,LLM,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,"Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience; AI security, risk and responsibility"
MDB,2023/8/31,,,,10,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI strategy and investment
MDB,2023/8/31,,,,11,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI; ai,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,AI strategy and investment; AI productivity and enterprise applications; AI content and customer experience
MDB,2023/8/31,,,,14,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,no,[Redacted],,
MDB,2023/8/31,,,,15,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI strategy and investment
MDB,2023/8/31,,,,32,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI strategy and investment; Generative AI and LLM
MDB,2023/8/31,,,,33,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI; generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
MDB,2023/8/31,,,,43,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,no,[Redacted],,
MDB,2023/8/31,,,,45,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI; generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,no,[Redacted],,
MDB,2023/8/31,,,,46,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM
MDB,2023/8/31,,,,47,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,Generative AI and LLM; AI content and customer experience
MDB,2023/8/31,,,,62,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023.txt,MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,AI strategy and investment
MDB,2023/12/5,,,,3,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI; Generative AI,RAG; retrieval augmented generation,Copilot,core_ai; technical_ai; model_name,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
MDB,2023/12/5,,,,4,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI strategy and investment
MDB,2023/12/5,,,,10,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI infrastructure and computing
MDB,2023/12/5,,,,16,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,no,[Redacted],,
MDB,2023/12/5,,,,17,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI strategy and investment
MDB,2023/12/5,,,,20,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI content and customer experience
MDB,2023/12/5,,,,21,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,AI strategy and investment
MDB,2023/12/5,,,,27,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],,,Copilot,model_name,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
MDB,2023/12/5,,,,42,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI productivity and enterprise applications; AI content and customer experience
MDB,2023/12/5,,,,50,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM
MDB,2023/12/5,,,,62,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,AI strategy and investment
MDB,2024/3/7,,,,2,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],positive,AI strategy and investment; AI content and customer experience
MDB,2024/3/7,,,,3,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,fine-tuning; LLM,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],mixed,"AI strategy and investment; AI infrastructure and computing; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience; AI security, risk and responsibility"
MDB,2024/3/7,,,,14,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,no,[Redacted],,
MDB,2024/3/7,,,,15,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,,ChatGPT,core_ai; model_name,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],positive,Generative AI and LLM; AI content and customer experience
MDB,2024/3/7,,,,20,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,no,[Redacted],,
MDB,2024/3/7,,,,21,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,LLM,GPT4,core_ai; technical_ai; model_name,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],neutral,Generative AI and LLM; AI productivity and enterprise applications
MDB,2024/3/7,,,,23,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],neutral,AI strategy and investment
MDB,2024/3/7,,,,24,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI; Generative AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],neutral,AI strategy and investment; Generative AI and LLM
MDB,2024/3/7,,,,38,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,no,[Redacted],,
MDB,2024/3/7,,,,39,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],neutral,AI strategy and investment
MDB,2024/3/7,,,,41,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,no,[Redacted],,
MDB,2024/3/7,,,,42,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],neutral,Generative AI and LLM; AI content and customer experience
MDB,2024/3/7,,,,48,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,no,[Redacted],,
MDB,2024/3/7,,,,53,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024.txt,MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],positive,AI strategy and investment; AI content and customer experience
MDB,2024/5/30,,,,2,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],positive,AI strategy and investment; AI content and customer experience
MDB,2024/5/30,,,,3,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI; GenAI; generative AI,foundation model,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],mixed,"AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience; AI security, risk and responsibility"
MDB,2024/5/30,,,,4,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],positive,AI strategy and investment
MDB,2024/5/30,,,,6,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],positive,AI strategy and investment
MDB,2024/5/30,,,,7,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],positive,AI strategy and investment
MDB,2024/5/30,,,,9,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],,fine-tuning,,technical_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,no,[Redacted],,
MDB,2024/5/30,,,,13,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,no,[Redacted],,
MDB,2024/5/30,,,,17,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,AI strategy and investment
MDB,2024/5/30,,,,23,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,AI productivity and enterprise applications; AI content and customer experience
MDB,2024/5/30,,,,26,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,no,[Redacted],,
MDB,2024/5/30,,,,27,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,AI productivity and enterprise applications
MDB,2024/5/30,,,,44,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,AI strategy and investment
MDB,2024/5/30,,,,50,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,AI productivity and enterprise applications
MDB,2024/5/30,,,,51,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,AI strategy and investment
MDB,2024/5/30,,,,57,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],positive,AI strategy and investment
MDB,2024/5/30,,,,61,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024.txt,MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],positive,AI strategy and investment; AI content and customer experience
MDB,2024/8/29,,,,2,MDB\2024-08-29_3246772_MongoDB_Inc._Q2_2025_Earnings_Call_Aug_29_2024.txt,MDB\2024-08-29_3246772_MongoDB_Inc._Q2_2025_Earnings_Call_Aug_29_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,yes,[Redacted],positive,AI strategy and investment; AI content and customer experience
MDB,2024/8/29,,,,3,MDB\2024-08-29_3246772_MongoDB_Inc._Q2_2025_Earnings_Call_Aug_29_2024.txt,MDB\2024-08-29_3246772_MongoDB_Inc._Q2_2025_Earnings_Call_Aug_29_2024,[Redacted],AI; generative AI,LLM,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,yes,[Redacted],mixed,"AI strategy and investment; AI infrastructure and computing; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience; AI security, risk and responsibility"
MDB,2024/8/29,,,,4,MDB\2024-08-29_3246772_MongoDB_Inc._Q2_2025_Earnings_Call_Aug_29_2024.txt,MDB\2024-08-29_3246772_MongoDB_Inc._Q2_2025_Earnings_Call_Aug_29_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,yes,[Redacted],positive,AI strategy and investment
