call_key,company,sample_group,call_date,year_quarter,total_paragraphs,post,ai_paragraphs,ai_presence,ai_share,log_total_paragraphs,att_positive,att_neutral,att_negative,att_mixed,att_not_applicable,theme_AI strategy and investment,theme_AI infrastructure and computing,theme_Generative AI and LLM,theme_AI productivity and enterprise applications,theme_AI content and customer experience,"theme_AI security, risk and responsibility",risk_responsibility_share,positive_share,not_applicable_share,distinct_theme_count
MDB|2022-12-06|MDB\2022-12-06_2703928_MongoDB_Inc._Q3_2023_Earnings_Call_Dec_06_2022,MDB,data_cloud_security,2022-12-06,2022Q4,75,0,1,1,0.013333333333333334,4.330733340286331,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MDB|2023-03-08|MDB\2023-03-08_2761027_MongoDB_Inc._Q4_2023_Earnings_Call_Mar_08_2023,MDB,data_cloud_security,2023-03-08,2023Q1,63,1,0,0,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MDB|2023-06-01|MDB\2023-06-01_2830241_MongoDB_Inc._Q1_2024_Earnings_Call_Jun_01_2023,MDB,data_cloud_security,2023-06-01,2023Q2,80,1,10,1,0.125,4.394449154672439,0.4,0.6,0.0,0.0,0.0,0.6,0.0,0.1,0.3,0.4,0.0,0.0,0.4,0.0,4
MDB|2023-08-31|MDB\2023-08-31_2900449_MongoDB_Inc._Q2_2024_Earnings_Call_Aug_31_2023,MDB,data_cloud_security,2023-08-31,2023Q3,63,1,9,1,0.14285714285714285,4.1588830833596715,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.7777777777777778,0.0,0.5555555555555556,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,5
MDB|2023-12-05|MDB\2023-12-05_2976683_MongoDB_Inc._Q3_2024_Earnings_Call_Dec_05_2023,MDB,data_cloud_security,2023-12-05,2023Q4,63,1,10,1,0.15873015873015872,4.1588830833596715,0.4,0.6,0.0,0.0,0.0,0.6,0.1,0.3,0.3,0.4,0.0,0.0,0.4,0.0,5
MDB|2024-03-07|MDB\2024-03-07_3055760_MongoDB_Inc._Q4_2024_Earnings_Call_Mar_07_2024,MDB,data_cloud_security,2024-03-07,2024Q1,54,1,9,1,0.16666666666666666,4.007333185232471,0.3333333333333333,0.5555555555555556,0.0,0.1111111111111111,0.0,0.6666666666666666,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,6
MDB|2024-05-30|MDB\2024-05-30_3148698_MongoDB_Inc._Q1_2025_Earnings_Call_May_30_2024,MDB,data_cloud_security,2024-05-30,2024Q2,62,1,13,1,0.20967741935483872,4.143134726391533,0.46153846153846156,0.46153846153846156,0.0,0.07692307692307693,0.0,0.7692307692307693,0.0,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.0,5
MDB|2024-08-29|MDB\2024-08-29_3246772_MongoDB_Inc._Q2_2025_Earnings_Call_Aug_29_2024,MDB,data_cloud_security,2024-08-29,2024Q3,59,1,13,1,0.22033898305084745,4.0943445622221,0.5384615384615384,0.38461538461538464,0.0,0.07692307692307693,0.0,0.6923076923076923,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.0,6
MDB|2024-12-09|MDB\2024-12-09_3337185_MongoDB_Inc._Q3_2025_Earnings_Call_Dec_09_2024,MDB,data_cloud_security,2024-12-09,2024Q4,63,1,18,1,0.2857142857142857,4.1588830833596715,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,6
META|2021-01-27|META\2021-01-27_2183203_Facebook_Inc._Q4_2020_Earnings_Call_Jan_27_2021,META,platform_bigtech,2021-01-27,2021Q1,48,0,0,0,0.0,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
META|2021-04-28|META\2021-04-28_2261676_Facebook_Inc._Q1_2021_Earnings_Call_Apr_28_2021,META,platform_bigtech,2021-04-28,2021Q2,39,0,0,0,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
META|2021-07-28|META\2021-07-28_2353513_Facebook_Inc._Q2_2021_Earnings_Call_Jul_28_2021,META,platform_bigtech,2021-07-28,2021Q3,52,0,5,1,0.09615384615384616,3.970291913552122,0.4,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1
META|2021-10-25|META\2021-10-25_2412097_Facebook_Inc._Q3_2021_Earnings_Call_Oct_25_2021,META,platform_bigtech,2021-10-25,2021Q4,46,0,5,1,0.10869565217391304,3.8501476017100584,0.4,0.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.4,0.2,0.2,0.4,0.0,3
META|2022-02-02|META\2022-02-02_2483671_Meta_Platforms_Inc._Q4_2021_Earnings_Call_Feb_02_2022,META,platform_bigtech,2022-02-02,2022Q1,44,0,5,1,0.11363636363636363,3.8066624897703196,0.6,0.4,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.4,0.4,0.4,0.6,0.0,5
META|2022-04-27|META\2022-04-27_2545541_Meta_Platforms_Inc._Q1_2022_Earnings_Call_Apr_27_2022,META,platform_bigtech,2022-04-27,2022Q2,43,0,6,1,0.13953488372093023,3.784189633918261,0.5,0.5,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.5,0.0,5
META|2022-07-27|META\2022-07-27_2606174_Meta_Platforms_Inc._Q2_2022_Earnings_Call_Jul_27_2022,META,platform_bigtech,2022-07-27,2022Q3,44,0,10,1,0.22727272727272727,3.8066624897703196,0.3,0.7,0.0,0.0,0.0,0.7,0.3,0.0,0.1,0.5,0.0,0.0,0.3,0.0,4
META|2022-10-26|META\2022-10-26_2664279_Meta_Platforms_Inc._Q3_2022_Earnings_Call_Oct_26_2022,META,platform_bigtech,2022-10-26,2022Q4,40,0,7,1,0.175,3.713572066704308,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.8571428571428571,0.5714285714285714,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,4
META|2022-10-26|META\2022-10-26_2664395_Meta_Platforms_Inc._Q3_2022_Earnings_Call_Oct_26_2022,META,platform_bigtech,2022-10-26,2022Q4,40,0,0,0,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
META|2023-02-01|META\2023-02-01_2726894_Meta_Platforms_Inc._Q4_2022_Earnings_Call_Feb_01_2023,META,platform_bigtech,2023-02-01,2023Q1,46,1,13,1,0.2826086956521739,3.8501476017100584,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,0.6923076923076923,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.0,6
META|2023-04-26|META\2023-04-26_2787025_Meta_Platforms_Inc._Q1_2023_Earnings_Call_Apr_26_2023,META,platform_bigtech,2023-04-26,2023Q2,36,1,11,1,0.3055555555555556,3.6109179126442243,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0,6
META|2023-07-26|META\2023-07-26_2883670_Meta_Platforms_Inc._Q2_2023_Earnings_Call_Jul_26_2023,META,platform_bigtech,2023-07-26,2023Q3,32,1,12,1,0.375,3.4965075614664802,0.5,0.5,0.0,0.0,0.0,0.75,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.0,6
META|2023-10-25|META\2023-10-25_2959910_Meta_Platforms_Inc._Q3_2023_Earnings_Call_Oct_25_2023,META,platform_bigtech,2023-10-25,2023Q4,30,1,10,1,0.3333333333333333,3.4339872044851463,0.4,0.6,0.0,0.0,0.0,0.5,0.4,0.6,0.5,0.4,0.0,0.0,0.4,0.0,5
META|2024-02-01|META\2024-02-01_3039107_Meta_Platforms_Inc._Q4_2023_Earnings_Call_Feb_01_2024,META,platform_bigtech,2024-02-01,2024Q1,31,1,10,1,0.3225806451612903,3.4657359027997265,0.7,0.3,0.0,0.0,0.0,0.8,0.2,0.3,0.5,0.3,0.1,0.1,0.7,0.0,6
META|2024-04-24|META\2024-04-24_3124558_Meta_Platforms_Inc._Q1_2024_Earnings_Call_Apr_24_2024,META,platform_bigtech,2024-04-24,2024Q2,36,1,13,1,0.3611111111111111,3.6109179126442243,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0,0.6923076923076923,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.5384615384615384,0.0,0.0,0.7692307692307693,0.0,5
META|2024-07-31|META\2024-07-31_3206992_Meta_Platforms_Inc._Q2_2024_Earnings_Call_Jul_31_2024,META,platform_bigtech,2024-07-31,2024Q3,36,1,11,1,0.3055555555555556,3.6109179126442243,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.8181818181818182,0.5454545454545454,0.0,0.0,0.6363636363636364,0.0,5
META|2024-10-30|META\2024-10-30_3294248_Meta_Platforms_Inc._Q3_2024_Earnings_Call_Oct_30_2024,META,platform_bigtech,2024-10-30,2024Q4,35,1,11,1,0.3142857142857143,3.58351893845611,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0,0.7272727272727273,0.45454545454545453,0.36363636363636365,0.6363636363636364,0.5454545454545454,0.0,0.0,0.7272727272727273,0.0,5
MRVL|2021-03-03|MRVL\2021-03-03_2229961_Marvell_Technology_Group_Ltd._Q4_2021_Earnings_Call_Mar_03_2021,MRVL,semis_ai_infra,2021-03-03,2021Q1,59,0,1,1,0.01694915254237288,4.0943445622221,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MRVL|2021-06-07|MRVL\2021-06-07_2311842_Marvell_Technology_Group_Ltd._Q1_2022_Earnings_Call_Jun_07_2021,MRVL,semis_ai_infra,2021-06-07,2021Q2,49,0,1,1,0.02040816326530612,3.912023005428146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
MRVL|2021-08-26|MRVL\2021-08-26_2387242_Marvell_Technology_Inc._Q2_2022_Earnings_Call_Aug_26_2021,MRVL,semis_ai_infra,2021-08-26,2021Q3,53,0,1,1,0.018867924528301886,3.9889840465642745,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MRVL|2021-12-02|MRVL\2021-12-02_2454768_Marvell_Technology_Inc._Q3_2022_Earnings_Call_Dec_02_2021,MRVL,semis_ai_infra,2021-12-02,2021Q4,47,0,1,1,0.02127659574468085,3.871201010907891,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MRVL|2022-03-03|MRVL\2022-03-03_2516414_Marvell_Technology_Inc._Q4_2022_Earnings_Call_Mar_03_2022,MRVL,semis_ai_infra,2022-03-03,2022Q1,48,0,2,1,0.041666666666666664,3.8918202981106265,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2
MRVL|2022-05-26|MRVL\2022-05-26_2580150_Marvell_Technology_Inc._Q1_2023_Earnings_Call_May_26_2022,MRVL,semis_ai_infra,2022-05-26,2022Q2,43,0,2,1,0.046511627906976744,3.784189633918261,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,3
MRVL|2022-08-25|MRVL\2022-08-25_2638519_Marvell_Technology_Inc._Q2_2023_Earnings_Call_Aug_25_2022,MRVL,semis_ai_infra,2022-08-25,2022Q3,49,0,2,1,0.04081632653061224,3.912023005428146,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
MRVL|2022-12-01|MRVL\2022-12-01_2701425_Marvell_Technology_Inc._Q3_2023_Earnings_Call_Dec_01_2022,MRVL,semis_ai_infra,2022-12-01,2022Q4,60,0,0,0,0.0,4.110873864173311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MRVL|2023-03-02|MRVL\2023-03-02_2756771_Marvell_Technology_Inc._Q4_2023_Earnings_Call_Mar_02_2023,MRVL,semis_ai_infra,2023-03-02,2023Q1,60,1,6,1,0.1,4.110873864173311,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,4
MRVL|2023-05-25|MRVL\2023-05-25_2826676_Marvell_Technology_Inc._Q1_2024_Earnings_Call_May_25_2023,MRVL,semis_ai_infra,2023-05-25,2023Q2,53,1,14,1,0.2641509433962264,3.9889840465642745,0.35714285714285715,0.5714285714285714,0.07142857142857142,0.0,0.0,0.7857142857142857,0.5,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.0,6
MRVL|2023-08-24|MRVL\2023-08-24_2892737_Marvell_Technology_Inc._Q2_2024_Earnings_Call_Aug_24_2023,MRVL,semis_ai_infra,2023-08-24,2023Q3,59,1,18,1,0.3050847457627119,4.0943445622221,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,0.6666666666666666,0.5,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.0,0.0,0.3888888888888889,0.0,5
MRVL|2023-11-30|MRVL\2023-11-30_2972274_Marvell_Technology_Inc._Q3_2024_Earnings_Call_Nov_30_2023,MRVL,semis_ai_infra,2023-11-30,2023Q4,54,1,12,1,0.2222222222222222,4.007333185232471,0.75,0.25,0.0,0.0,0.0,0.8333333333333334,0.4166666666666667,0.25,0.08333333333333333,0.16666666666666666,0.0,0.0,0.75,0.0,5
MRVL|2024-03-07|MRVL\2024-03-07_3055613_Marvell_Technology_Inc._Q4_2024_Earnings_Call_Mar_07_2024,MRVL,semis_ai_infra,2024-03-07,2024Q1,44,1,12,1,0.2727272727272727,3.8066624897703196,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.9166666666666666,0.5833333333333334,0.08333333333333333,0.0,0.25,0.0,0.0,0.4166666666666667,0.0,4
MRVL|2024-05-30|MRVL\2024-05-30_3278759_Marvell_Technology_Inc._Q1_2025_Earnings_Call_May_30_2024,MRVL,semis_ai_infra,2024-05-30,2024Q2,50,1,14,1,0.28,3.9318256327243257,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.35714285714285715,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,5
MRVL|2024-08-29|MRVL\2024-08-29_3246719_Marvell_Technology_Inc._Q2_2025_Earnings_Call_Aug_29_2024,MRVL,semis_ai_infra,2024-08-29,2024Q3,50,1,13,1,0.26,3.9318256327243257,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,0.5384615384615384,0.46153846153846156,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.5384615384615384,0.0,4
MRVL|2024-12-03|MRVL\2024-12-03_3329685_Marvell_Technology_Inc._Q3_2025_Earnings_Call_Dec_03_2024,MRVL,semis_ai_infra,2024-12-03,2024Q4,46,1,13,1,0.2826086956521739,3.8501476017100584,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.0,0.0,0.6153846153846154,0.46153846153846156,0.0,0.15384615384615385,0.46153846153846156,0.0,0.0,0.38461538461538464,0.0,4
MSFT|2021-01-26|MSFT\2021-01-26_2251465_Microsoft_Corporation_Q2_2021_Earnings_Call_Jan_26_2021,MSFT,platform_bigtech,2021-01-26,2021Q1,39,0,2,1,0.05128205128205128,3.6888794541139363,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
MSFT|2021-04-27|MSFT\2021-04-27_2259950_Microsoft_Corporation_Q3_2021_Earnings_Call_Apr_27_2021,MSFT,platform_bigtech,2021-04-27,2021Q2,43,0,3,1,0.06976744186046512,3.784189633918261,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,4
MSFT|2021-07-27|MSFT\2021-07-27_2357429_Microsoft_Corporation_Q4_2021_Earnings_Call_Jul_27_2021,MSFT,platform_bigtech,2021-07-27,2021Q3,35,0,2,1,0.05714285714285714,3.58351893845611,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,3
MSFT|2021-10-26|MSFT\2021-10-26_2444512_Microsoft_Corporation_Q1_2022_Earnings_Call_Oct_26_2021,MSFT,platform_bigtech,2021-10-26,2021Q4,40,0,1,1,0.025,3.713572066704308,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4
MSFT|2022-01-25|MSFT\2022-01-25_2477196_Microsoft_Corporation_Q2_2022_Earnings_Call_Jan_25_2022,MSFT,platform_bigtech,2022-01-25,2022Q1,33,0,2,1,0.06060606060606061,3.5263605246161616,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,4
MSFT|2022-04-26|MSFT\2022-04-26_2547643_Microsoft_Corporation_Q3_2022_Earnings_Call_Apr_26_2022,MSFT,platform_bigtech,2022-04-26,2022Q2,42,0,4,1,0.09523809523809523,3.7612001156935624,0.25,0.75,0.0,0.0,0.0,0.5,0.0,0.25,0.75,0.0,0.0,0.0,0.25,0.0,3
MSFT|2022-07-26|MSFT\2022-07-26_2604788_Microsoft_Corporation_Q4_2022_Earnings_Call_Jul_26_2022,MSFT,platform_bigtech,2022-07-26,2022Q3,36,0,2,1,0.05555555555555555,3.6109179126442243,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,4
MSFT|2022-10-25|MSFT\2022-10-25_2662840_Microsoft_Corporation_Q1_2023_Earnings_Call_Oct_25_2022,MSFT,platform_bigtech,2022-10-25,2022Q4,35,0,3,1,0.08571428571428572,3.58351893845611,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,5
MSFT|2023-01-24|MSFT\2023-01-24_2725838_Microsoft_Corporation_Q2_2023_Earnings_Call_Jan_24_2023,MSFT,platform_bigtech,2023-01-24,2023Q1,36,1,5,1,0.1388888888888889,3.6109179126442243,0.6,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.4,0.6,0.2,0.2,0.6,0.0,6
MSFT|2023-04-25|MSFT\2023-04-25_2785489_Microsoft_Corporation_Q3_2023_Earnings_Call_Apr_25_2023,MSFT,platform_bigtech,2023-04-25,2023Q2,41,1,12,1,0.2926829268292683,3.7376696182833684,0.3333333333333333,0.5833333333333334,0.0,0.08333333333333333,0.0,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.25,0.25,0.3333333333333333,0.0,6
MSFT|2023-07-25|MSFT\2023-07-25_2858255_Microsoft_Corporation_Q4_2023_Earnings_Call_Jul_25_2023,MSFT,platform_bigtech,2023-07-25,2023Q3,38,1,15,1,0.39473684210526316,3.6635616461296463,0.2,0.8,0.0,0.0,0.0,0.4,0.06666666666666667,0.6,0.6,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.2,0.0,6
MSFT|2023-10-24|MSFT\2023-10-24_2925229_Microsoft_Corporation_Q1_2024_Earnings_Call_Oct_24_2023,MSFT,platform_bigtech,2023-10-24,2023Q4,37,1,12,1,0.32432432432432434,3.6375861597263857,0.5833333333333334,0.3333333333333333,0.0,0.08333333333333333,0.0,0.6666666666666666,0.25,0.4166666666666667,0.5,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.0,6
MSFT|2024-01-30|MSFT\2024-01-30_3007395_Microsoft_Corporation_Q2_2024_Earnings_Call_Jan_30_2024,MSFT,platform_bigtech,2024-01-30,2024Q1,38,1,10,1,0.2631578947368421,3.6635616461296463,0.4,0.6,0.0,0.0,0.0,0.4,0.3,0.7,0.7,0.3,0.2,0.2,0.4,0.0,6
MSFT|2024-04-25|MSFT\2024-04-25_3097988_Microsoft_Corporation_Q3_2024_Earnings_Call_Apr_25_2024,MSFT,platform_bigtech,2024-04-25,2024Q2,36,1,10,1,0.2777777777777778,3.6109179126442243,0.3,0.6,0.0,0.1,0.0,0.5,0.2,0.7,0.6,0.3,0.1,0.1,0.3,0.0,6
MSFT|2024-07-30|MSFT\2024-07-30_3204813_Microsoft_Corporation_Q4_2024_Earnings_Call_Jul_30_2024,MSFT,platform_bigtech,2024-07-30,2024Q3,38,1,10,1,0.2631578947368421,3.6635616461296463,0.4,0.6,0.0,0.0,0.0,0.7,0.4,0.6,0.5,0.4,0.1,0.1,0.4,0.0,6
MSFT|2024-10-30|MSFT\2024-10-30_3297386_Microsoft_Corporation_Q1_2025_Earnings_Call_Oct_30_2024,MSFT,platform_bigtech,2024-10-30,2024Q4,36,1,10,1,0.2777777777777778,3.6109179126442243,0.5,0.5,0.0,0.0,0.0,0.5,0.3,0.9,0.8,0.3,0.1,0.1,0.5,0.0,6
MU|2021-01-07|MU\2021-01-07_2232450_Micron_Technology_Inc._Q1_2021_Earnings_Call_Jan_07_2021,MU,semis_ai_infra,2021-01-07,2021Q1,38,0,5,1,0.13157894736842105,3.6635616461296463,0.6,0.4,0.0,0.0,0.0,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.6,0.0,3
MU|2021-03-31|MU\2021-03-31_2245629_Micron_Technology_Inc._Q2_2021_Earnings_Call_Mar_31_2021,MU,semis_ai_infra,2021-03-31,2021Q1,44,0,2,1,0.045454545454545456,3.8066624897703196,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,3
MU|2021-06-30|MU\2021-06-30_2594418_Micron_Technology_Inc._Q3_2021_Earnings_Call_Jun_30_2021,MU,semis_ai_infra,2021-06-30,2021Q2,54,0,1,1,0.018518518518518517,4.007333185232471,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MU|2021-09-28|MU\2021-09-28_2594398_Micron_Technology_Inc._Q4_2021_Earnings_Call_Sep_28_2021,MU,semis_ai_infra,2021-09-28,2021Q3,78,0,0,0,0.0,4.3694478524670215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MU|2021-12-20|MU\2021-12-20_2594391_Micron_Technology_Inc._Q1_2022_Earnings_Call_Dec_20_2021,MU,semis_ai_infra,2021-12-20,2021Q4,63,0,2,1,0.031746031746031744,4.1588830833596715,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2
MU|2021-12-20|MU\2021-12-20_2594411_Micron_Technology_Inc._Q1_2022_Earnings_Call_Dec_20_2021,MU,semis_ai_infra,2021-12-20,2021Q4,63,0,0,0,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MU|2022-03-29|MU\2022-03-29_2594399_Micron_Technology_Inc._Q2_2022_Earnings_Call_Mar_29_2022,MU,semis_ai_infra,2022-03-29,2022Q1,49,0,0,0,0.0,3.912023005428146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MU|2022-06-30|MU\2022-06-30_2594741_Micron_Technology_Inc._Q3_2022_Earnings_Call_Jun_30_2022,MU,semis_ai_infra,2022-06-30,2022Q2,72,0,0,0,0.0,4.290459441148391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MU|2022-09-29|MU\2022-09-29_2659338_Micron_Technology_Inc._Q4_2022_Earnings_Call_Sep_29_2022,MU,semis_ai_infra,2022-09-29,2022Q3,66,0,1,1,0.015151515151515152,4.204692619390966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
MU|2022-12-21|MU\2022-12-21_2713313_Micron_Technology_Inc._Q1_2023_Earnings_Call_Dec_21_2022,MU,semis_ai_infra,2022-12-21,2022Q4,67,0,0,0,0.0,4.219507705176107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MU|2023-03-28|MU\2023-03-28_2773842_Micron_Technology_Inc._Q2_2023_Earnings_Call_Mar_28_2023,MU,semis_ai_infra,2023-03-28,2023Q1,31,1,2,1,0.06451612903225806,3.4657359027997265,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,4
MU|2023-06-28|MU\2023-06-28_2844524_Micron_Technology_Inc._Q3_2023_Earnings_Call_Jun_28_2023,MU,semis_ai_infra,2023-06-28,2023Q2,32,1,5,1,0.15625,3.4965075614664802,1.0,0.0,0.0,0.0,0.0,0.8,0.6,0.6,0.2,0.2,0.0,0.0,1.0,0.0,5
MU|2023-09-27|MU\2023-09-27_2912876_Micron_Technology_Inc._Q4_2023_Earnings_Call_Sep_27_2023,MU,semis_ai_infra,2023-09-27,2023Q3,30,1,3,1,0.1,3.4339872044851463,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,6
MU|2023-12-20|MU\2023-12-20_3027289_Micron_Technology_Inc._Q1_2024_Earnings_Call_Dec_20_2023,MU,semis_ai_infra,2023-12-20,2023Q4,36,1,5,1,0.1388888888888889,3.6109179126442243,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,0.2,0.4,0.2,0.2,1.0,0.0,6
MU|2024-03-20|MU\2024-03-20_3066379_Micron_Technology_Inc._Q2_2024_Earnings_Call_Mar_20_2024,MU,semis_ai_infra,2024-03-20,2024Q1,37,1,2,1,0.05405405405405406,3.6375861597263857,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,6
MU|2024-06-26|MU\2024-06-26_3170968_Micron_Technology_Inc._Q3_2024_Earnings_Call_Jun_26_2024,MU,semis_ai_infra,2024-06-26,2024Q2,37,1,8,1,0.21621621621621623,3.6375861597263857,0.625,0.25,0.125,0.0,0.0,0.5,0.375,0.125,0.25,0.375,0.125,0.125,0.625,0.0,6
MU|2024-09-25|MU\2024-09-25_3274570_Micron_Technology_Inc._Q4_2024_Earnings_Call_Sep_25_2024,MU,semis_ai_infra,2024-09-25,2024Q3,34,1,6,1,0.17647058823529413,3.5553480614894135,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.8333333333333334,0.5,0.16666666666666666,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,4
